mlsfc,mcate_cd,Sex,Age,Month,time,day,fav_plc,click
식당,81001,F,49,3,5,금,식당,1
식당,81001,F,49,12,19,수,식당,1
식당,81001,M,33,4,5,화,식당,0
식당,81011,M,49,2,15,일,관광지,0
식당,81001,M,17,12,12,월,문화시설,1
식당,81001,M,15,1,3,수,쇼핑,1
식당,81001,F,55,4,19,토,식당,1
식당,81017,F,20,12,20,월,쇼핑,1
식당,81001,F,37,8,23,목,식당,0
식당,81001,M,27,1,12,목,문화시설,1
식당,81001,M,48,9,2,수,기타문화공간,1
식당,81001,F,37,7,17,토,레포츠,1
식당,81001,M,29,10,6,일,기타문화공간,1
식당,81201,M,57,2,1,수,기타문화공간,0
식당,80615,F,47,7,9,수,쇼핑,1
식당,81001,M,28,6,13,일,식당,1
식당,81001,F,26,1,16,화,레포츠,1
식당,81001,M,40,7,7,일,기타문화공간,1
식당,81017,F,49,8,2,금,기타문화공간,1
식당,80623,F,33,6,7,화,식당,0
식당,80616,M,20,2,17,월,식당,0
식당,80616,F,22,5,23,토,관광지,1
식당,81001,F,32,6,5,화,관광지,1
식당,81012,M,59,11,21,금,기타문화공간,0
식당,81017,F,42,11,18,일,레포츠,1
식당,81001,F,42,1,11,일,문화시설,0
식당,81001,F,30,12,22,일,기타문화공간,1
식당,81001,F,23,12,14,일,문화시설,1
식당,81001,M,59,12,4,화,문화시설,0
식당,81001,F,56,10,9,월,기타문화공간,1
식당,81001,F,42,8,21,월,쇼핑,1
식당,81017,F,14,7,19,수,레포츠,1
식당,81001,F,52,11,21,일,문화시설,1
식당,81001,M,23,7,5,금,쇼핑,1
식당,81001,M,59,4,22,일,관광지,0
식당,81011,M,56,6,7,월,기타문화공간,1
식당,81001,M,54,9,22,금,관광지,1
식당,81001,F,48,6,14,목,레포츠,1
식당,81001,F,55,2,19,금,관광지,1
식당,81001,M,55,8,20,토,쇼핑,1
식당,81001,F,38,6,14,일,식당,0
식당,81010,F,52,10,10,월,관광지,1
식당,81001,M,26,4,22,화,문화시설,0
식당,81001,F,43,2,15,일,기타문화공간,0
식당,81001,M,34,4,24,화,식당,1
식당,81001,F,53,9,7,화,쇼핑,0
식당,81001,M,34,6,24,일,문화시설,0
식당,81001,F,22,11,9,금,쇼핑,1
식당,81001,M,17,11,22,일,식당,1
식당,81017,M,42,12,2,수,식당,0
식당,81001,F,50,7,5,목,쇼핑,1
식당,81001,M,34,10,9,수,식당,1
식당,81001,M,20,9,22,일,쇼핑,1
식당,81001,M,15,8,17,일,레포츠,1
식당,81001,M,36,6,24,월,기타문화공간,0
식당,81001,F,36,8,1,월,문화시설,0
식당,81001,M,32,4,20,수,기타문화공간,0
식당,81001,M,34,10,21,토,쇼핑,0
식당,81001,F,32,8,8,토,기타문화공간,0
식당,81001,M,30,5,4,월,레포츠,1
식당,81001,M,26,5,22,토,관광지,1
식당,81001,M,26,2,17,월,문화시설,0
식당,81010,M,15,10,7,화,레포츠,1
식당,81001,M,32,8,8,일,관광지,1
식당,81101,M,59,5,21,토,문화시설,0
식당,81001,M,19,5,1,목,관광지,0
식당,81001,M,30,4,9,수,레포츠,0
식당,81101,F,46,2,15,목,쇼핑,0
식당,81001,F,48,12,21,목,관광지,0
식당,81001,M,35,4,24,일,기타문화공간,0
식당,81001,M,17,7,9,목,문화시설,1
식당,81001,F,31,8,18,토,쇼핑,1
식당,81001,F,28,5,11,금,레포츠,1
식당,81001,F,26,2,23,목,관광지,0
식당,81017,M,47,6,5,목,기타문화공간,0
식당,81001,M,52,7,8,수,레포츠,0
식당,81017,F,27,6,3,월,식당,0
식당,81001,F,54,11,17,월,기타문화공간,0
식당,81101,F,26,11,15,목,레포츠,0
식당,81012,M,21,1,4,토,쇼핑,0
식당,80615,F,23,8,4,토,식당,1
식당,81001,M,17,4,24,월,쇼핑,1
식당,81001,F,42,10,5,목,식당,0
식당,81007,M,14,4,11,목,쇼핑,0
식당,81001,F,18,11,4,토,식당,1
식당,81001,M,52,2,15,일,관광지,1
식당,81001,M,58,8,12,수,관광지,1
식당,81001,F,58,6,15,수,식당,0
식당,81001,M,23,11,23,월,관광지,0
식당,81001,M,48,4,5,일,쇼핑,0
식당,81001,F,28,4,5,금,기타문화공간,1
식당,81001,F,43,8,12,토,쇼핑,1
식당,81101,M,15,6,15,금,식당,0
식당,81001,F,19,4,4,일,쇼핑,0
식당,81001,F,31,1,23,금,쇼핑,1
식당,81001,F,35,5,15,목,문화시설,1
식당,81004,F,48,4,4,수,식당,1
식당,81001,F,48,11,12,토,식당,1
식당,81203,F,53,4,22,목,문화시설,0
식당,81017,M,46,8,4,토,레포츠,0
식당,81001,M,30,8,19,월,기타문화공간,1
식당,80609,M,52,5,22,화,쇼핑,0
식당,81001,F,47,5,14,화,기타문화공간,0
식당,81101,M,14,6,9,금,관광지,1
식당,81101,F,25,11,12,일,식당,1
식당,81001,F,17,10,22,토,레포츠,1
식당,81001,M,31,7,23,금,기타문화공간,0
식당,81001,M,54,4,23,토,레포츠,0
식당,81001,M,16,2,16,목,식당,1
식당,81001,M,37,10,3,금,문화시설,0
식당,81001,F,58,7,5,일,레포츠,0
식당,81101,M,47,11,8,일,기타문화공간,1
식당,81001,M,43,10,18,토,문화시설,1
식당,81001,F,32,9,17,월,레포츠,0
식당,81008,M,15,11,6,수,식당,1
식당,81001,F,16,8,22,일,문화시설,1
식당,80616,M,49,4,17,일,식당,0
식당,81012,M,28,6,19,토,식당,1
식당,81101,F,47,2,17,월,관광지,1
식당,81001,F,21,3,13,화,기타문화공간,1
식당,81001,F,17,1,2,금,기타문화공간,0
식당,81001,M,57,6,8,일,쇼핑,0
식당,81011,F,38,6,2,월,문화시설,0
식당,81004,F,51,4,24,화,쇼핑,1
식당,81001,F,27,6,19,일,문화시설,1
식당,81017,M,47,2,12,목,레포츠,1
식당,81001,M,24,3,7,목,레포츠,0
식당,81017,M,40,4,4,금,관광지,0
식당,81001,F,19,4,14,목,쇼핑,0
식당,81001,M,49,10,10,목,문화시설,1
식당,81017,M,26,9,1,금,식당,0
식당,81008,F,49,6,18,월,쇼핑,1
식당,81001,F,58,9,19,월,관광지,1
식당,81001,M,40,4,3,화,기타문화공간,1
식당,81001,M,48,8,8,토,레포츠,1
식당,81017,M,39,9,15,토,문화시설,1
식당,81005,F,52,3,4,목,문화시설,0
식당,81017,M,41,11,22,일,기타문화공간,0
식당,81001,F,35,10,6,화,레포츠,0
식당,81017,M,16,4,21,금,쇼핑,1
식당,81001,F,35,12,2,금,쇼핑,0
식당,81001,M,32,8,4,목,쇼핑,1
식당,81001,F,51,2,1,토,레포츠,1
식당,81001,M,46,3,17,수,식당,0
식당,80619,F,47,8,18,월,쇼핑,1
식당,81101,F,53,10,15,금,레포츠,0
식당,81001,M,52,9,4,금,기타문화공간,0
식당,81001,M,51,10,17,금,레포츠,1
식당,81001,M,21,8,22,토,레포츠,0
식당,80623,F,33,1,9,화,문화시설,1
식당,80615,M,59,9,22,화,관광지,1
식당,80615,M,46,3,16,토,관광지,1
식당,80615,F,45,7,15,일,쇼핑,0
식당,80615,M,56,10,7,화,쇼핑,0
식당,80615,F,48,8,16,목,기타문화공간,0
식당,80615,F,41,3,20,월,쇼핑,1
식당,80617,M,26,11,22,화,문화시설,1
식당,80615,F,41,12,21,금,관광지,1
식당,80609,M,24,3,17,목,식당,0
식당,80615,F,23,8,14,목,기타문화공간,0
식당,80615,M,40,9,15,일,관광지,0
식당,80615,F,58,5,18,목,관광지,1
식당,80615,F,25,10,15,토,문화시설,0
식당,80615,F,59,2,4,월,기타문화공간,1
식당,80615,M,43,8,6,일,기타문화공간,1
식당,80615,F,48,5,13,화,기타문화공간,1
식당,80615,M,27,8,18,금,레포츠,1
식당,80615,F,17,3,18,수,기타문화공간,1
식당,80615,M,48,2,6,일,문화시설,0
식당,80615,F,18,2,24,일,식당,1
식당,81101,M,39,4,12,월,레포츠,1
식당,80616,F,42,2,7,금,문화시설,0
식당,81001,F,18,4,21,목,쇼핑,1
식당,81001,F,23,2,6,수,쇼핑,1
식당,81001,F,34,5,21,화,쇼핑,0
식당,81017,F,40,8,15,금,기타문화공간,0
식당,81001,M,35,2,19,일,쇼핑,1
식당,81017,F,26,6,21,화,레포츠,1
식당,81001,M,55,10,23,토,관광지,0
식당,81001,M,42,2,3,수,문화시설,0
식당,81001,M,44,5,14,월,레포츠,0
식당,81017,F,21,11,8,금,레포츠,0
식당,81001,M,54,1,7,수,문화시설,1
식당,81001,M,34,10,1,일,쇼핑,1
식당,81001,M,47,6,17,월,쇼핑,1
식당,81001,M,49,7,14,목,레포츠,1
식당,81001,M,16,11,24,월,레포츠,0
식당,81001,F,21,5,4,월,기타문화공간,1
식당,81101,F,33,9,20,수,쇼핑,1
식당,80615,M,57,8,19,월,문화시설,1
식당,80619,M,38,10,18,금,관광지,1
식당,81001,M,40,1,16,목,문화시설,1
식당,81001,F,49,11,18,목,문화시설,1
식당,81101,F,41,5,12,월,문화시설,1
식당,81001,M,23,2,2,금,레포츠,1
식당,81001,M,42,12,15,금,쇼핑,1
식당,81001,F,36,8,11,금,레포츠,0
식당,81001,M,36,4,10,화,관광지,1
식당,81001,F,23,7,14,목,쇼핑,0
식당,81017,F,54,2,10,월,식당,0
식당,81001,M,53,6,5,수,문화시설,0
식당,81001,F,19,7,2,목,식당,0
식당,81017,M,47,6,16,월,쇼핑,0
식당,81008,F,36,3,1,월,레포츠,0
식당,80615,M,47,1,8,월,쇼핑,1
식당,81001,F,37,6,6,금,쇼핑,0
식당,81001,M,40,4,22,수,관광지,0
식당,81010,M,44,2,3,화,식당,1
식당,81001,F,46,6,14,목,쇼핑,1
식당,81101,F,47,6,15,화,문화시설,0
식당,80617,M,17,12,21,화,식당,0
식당,81001,F,43,3,14,화,기타문화공간,1
식당,81001,F,36,6,11,수,레포츠,1
식당,81017,F,33,9,16,월,쇼핑,0
식당,81001,M,17,8,19,금,기타문화공간,1
식당,81017,F,51,2,8,금,쇼핑,1
식당,80619,F,21,10,5,월,기타문화공간,1
식당,81001,F,27,12,4,목,레포츠,1
식당,81017,F,46,10,6,화,관광지,0
식당,81001,F,22,3,15,수,기타문화공간,0
식당,81001,M,54,9,6,토,문화시설,0
식당,81004,F,58,11,5,월,쇼핑,1
식당,81001,M,28,8,22,목,관광지,0
식당,81001,M,34,9,18,일,관광지,1
식당,81001,M,47,4,10,토,쇼핑,1
식당,81001,M,52,3,9,일,기타문화공간,1
식당,81001,M,59,1,23,수,문화시설,0
식당,81001,M,26,6,21,목,레포츠,1
식당,81001,M,38,4,2,월,레포츠,1
식당,81001,M,42,1,23,목,기타문화공간,0
식당,80615,F,40,6,5,일,식당,1
식당,80615,F,16,12,7,월,관광지,0
식당,81001,M,47,1,11,토,식당,1
식당,81001,F,41,1,23,토,관광지,0
식당,81008,M,53,6,4,월,문화시설,0
식당,81001,M,29,4,14,수,기타문화공간,1
식당,81001,M,24,2,24,일,관광지,1
식당,81017,M,31,12,6,금,레포츠,1
식당,81001,F,50,10,6,목,문화시설,0
식당,81001,M,33,2,24,일,쇼핑,1
식당,81001,M,28,5,24,수,기타문화공간,0
식당,81001,F,50,10,10,목,식당,0
식당,81001,M,48,10,7,목,쇼핑,1
식당,81001,F,43,8,11,수,관광지,0
식당,81001,F,18,5,8,수,관광지,1
식당,81001,M,26,12,6,수,관광지,0
식당,81001,M,24,3,6,월,쇼핑,0
식당,81001,M,34,5,16,화,레포츠,0
식당,81005,F,37,8,9,수,문화시설,1
식당,81001,M,30,2,15,목,레포츠,1
식당,81001,F,21,11,9,목,쇼핑,1
식당,80619,F,46,6,23,화,식당,0
식당,81005,F,42,7,16,일,식당,1
식당,81004,F,56,11,7,일,식당,0
식당,81011,F,18,6,13,월,기타문화공간,1
식당,80609,F,56,5,10,월,문화시설,0
식당,81001,M,22,7,15,목,문화시설,1
식당,80617,F,27,3,13,월,관광지,1
식당,81017,F,19,4,4,화,식당,1
식당,81007,F,30,1,3,목,문화시설,0
식당,81012,M,28,8,23,월,쇼핑,0
식당,81104,F,56,3,3,수,쇼핑,1
식당,81001,F,47,10,10,화,문화시설,1
식당,81008,F,53,1,1,목,쇼핑,1
식당,81001,F,26,8,24,월,레포츠,1
식당,81017,M,53,4,11,수,관광지,0
식당,81007,F,34,2,2,토,레포츠,0
식당,81017,F,51,10,5,금,문화시설,0
식당,81102,F,41,6,22,화,문화시설,0
식당,81001,M,48,6,6,토,쇼핑,1
식당,80615,M,35,12,13,수,식당,1
식당,80615,M,31,12,7,토,레포츠,1
식당,81011,M,38,6,8,목,레포츠,0
식당,81001,F,27,11,10,월,레포츠,1
식당,81001,F,24,11,1,일,기타문화공간,1
식당,81001,M,27,4,10,일,관광지,0
식당,81001,M,37,6,23,토,관광지,0
식당,81010,M,48,12,24,수,레포츠,0
식당,81001,F,44,10,20,금,관광지,1
식당,81001,F,23,5,4,금,레포츠,1
식당,81001,F,38,7,12,화,레포츠,1
식당,81201,F,30,3,8,수,쇼핑,0
식당,81001,F,20,5,10,일,쇼핑,1
식당,80615,F,37,3,1,금,쇼핑,1
식당,81001,F,18,8,2,월,기타문화공간,1
식당,81001,F,30,1,3,토,문화시설,0
식당,81001,F,55,11,18,목,쇼핑,1
식당,81001,M,33,5,22,목,식당,1
식당,81008,F,32,6,21,금,문화시설,0
식당,81001,M,28,7,15,화,레포츠,1
식당,81101,M,16,12,13,목,레포츠,1
식당,80615,M,58,11,20,화,레포츠,1
식당,81001,F,44,2,18,월,관광지,1
식당,81001,F,45,8,10,토,기타문화공간,0
식당,81001,F,40,6,19,일,관광지,1
식당,81001,F,33,10,1,토,문화시설,0
식당,81001,M,21,5,24,월,식당,0
식당,81201,M,15,10,22,화,쇼핑,0
식당,81001,M,40,12,4,수,레포츠,1
식당,81001,F,39,4,17,금,기타문화공간,0
식당,81001,M,21,6,7,일,쇼핑,0
식당,81201,M,25,12,3,수,쇼핑,1
식당,80615,M,28,4,22,목,기타문화공간,1
식당,81017,F,42,8,6,목,문화시설,0
식당,81001,F,36,2,4,화,레포츠,1
식당,81001,M,59,10,8,토,쇼핑,1
식당,81001,M,49,12,6,금,문화시설,0
식당,81017,F,48,4,19,토,식당,1
식당,81017,M,50,10,15,금,레포츠,1
식당,81001,M,35,1,5,화,관광지,1
식당,81001,F,36,2,2,토,레포츠,0
식당,81001,F,23,12,22,월,문화시설,0
식당,81001,M,17,3,21,수,관광지,1
식당,81001,F,39,12,15,토,문화시설,0
식당,81001,M,45,8,12,토,기타문화공간,1
식당,81001,M,25,8,15,금,레포츠,0
식당,81101,M,59,9,1,금,레포츠,0
식당,81001,M,18,5,4,일,레포츠,1
식당,81001,F,35,4,15,월,기타문화공간,0
식당,81001,M,55,9,15,월,레포츠,1
식당,81001,M,27,6,15,목,식당,0
식당,81012,F,34,2,22,금,쇼핑,0
식당,81001,M,45,3,6,토,기타문화공간,1
식당,81101,M,27,5,12,토,문화시설,1
식당,80615,F,54,2,22,목,식당,1
식당,81001,M,41,7,24,토,식당,1
식당,81001,F,35,3,16,일,식당,0
식당,80615,F,24,4,4,화,쇼핑,0
식당,81001,F,37,8,12,일,문화시설,1
식당,81001,M,25,5,18,월,관광지,1
식당,81001,M,49,1,18,월,기타문화공간,1
식당,81001,M,26,6,23,수,관광지,1
식당,80615,M,30,2,18,금,문화시설,1
식당,81017,M,54,11,5,화,식당,1
식당,80615,M,32,2,4,수,관광지,1
식당,81017,F,42,2,9,수,쇼핑,0
식당,81201,F,28,7,14,수,레포츠,1
식당,81001,M,35,7,15,금,기타문화공간,1
식당,81001,M,20,8,16,월,관광지,0
식당,81017,F,42,3,2,수,관광지,0
식당,81001,F,43,10,19,수,쇼핑,1
식당,81101,M,39,7,4,금,기타문화공간,0
식당,81001,M,53,11,1,화,문화시설,0
식당,81001,M,49,11,18,화,기타문화공간,1
식당,81001,M,38,7,13,일,문화시설,1
식당,81017,F,23,7,8,토,문화시설,1
식당,81101,M,14,1,12,일,레포츠,1
식당,81001,F,46,3,4,토,쇼핑,1
식당,81001,M,41,1,22,목,문화시설,0
식당,81001,M,36,12,15,토,레포츠,1
식당,81001,M,14,3,18,토,문화시설,1
식당,81001,M,43,12,1,토,문화시설,0
식당,81001,M,56,5,11,화,레포츠,0
식당,81001,M,14,1,14,금,레포츠,1
식당,81001,M,41,6,18,금,식당,1
식당,81001,M,48,4,11,수,쇼핑,0
식당,81007,M,26,7,11,목,식당,0
식당,81001,M,51,4,6,금,기타문화공간,0
식당,80615,M,31,2,9,목,식당,1
식당,81001,F,41,3,3,화,관광지,0
식당,81001,M,42,1,5,월,쇼핑,1
식당,81001,F,31,8,22,목,기타문화공간,0
식당,81006,M,40,2,18,금,식당,1
식당,80615,F,24,12,10,토,쇼핑,1
식당,81017,F,56,7,9,금,문화시설,1
식당,81001,M,37,2,2,목,쇼핑,0
식당,81001,F,16,12,21,토,식당,0
식당,81001,F,22,7,10,토,문화시설,0
식당,81017,F,50,8,12,화,기타문화공간,1
식당,81001,F,45,6,6,토,쇼핑,0
식당,81001,F,20,8,24,토,문화시설,1
식당,81001,F,54,1,20,일,식당,0
식당,81001,M,31,4,3,목,기타문화공간,0
식당,81001,F,49,8,9,토,식당,0
식당,81001,F,41,3,24,화,쇼핑,0
식당,81001,M,29,11,10,토,식당,1
식당,81001,M,15,8,6,일,문화시설,0
식당,81001,M,52,1,21,일,레포츠,0
식당,81201,M,38,1,12,목,레포츠,1
식당,81101,M,58,12,11,월,문화시설,1
식당,81001,M,18,12,4,토,기타문화공간,1
식당,81001,M,31,4,13,화,기타문화공간,1
식당,81001,F,34,3,10,일,쇼핑,1
식당,81001,F,46,3,14,월,기타문화공간,0
식당,81001,M,16,7,13,목,식당,1
식당,81001,M,52,7,12,월,식당,1
식당,81001,M,28,7,9,월,기타문화공간,1
식당,81017,M,28,1,22,화,문화시설,0
식당,81001,F,45,6,9,화,문화시설,0
식당,81001,M,36,2,17,화,기타문화공간,1
식당,81001,F,19,5,18,목,문화시설,1
식당,80615,F,56,2,16,일,레포츠,0
식당,80615,M,15,12,11,목,레포츠,0
식당,81001,M,49,9,15,수,관광지,1
식당,81017,M,29,9,7,토,쇼핑,0
식당,81001,M,57,11,3,월,기타문화공간,1
식당,81001,F,30,1,8,목,기타문화공간,0
식당,81017,M,27,7,12,화,쇼핑,1
식당,81102,F,40,7,18,금,관광지,1
식당,81001,F,44,12,11,토,문화시설,0
식당,81001,F,31,6,23,월,관광지,1
식당,81001,M,48,8,12,금,쇼핑,1
식당,81001,M,39,3,2,일,기타문화공간,1
식당,81001,F,33,5,21,토,쇼핑,1
식당,81009,M,15,4,21,화,쇼핑,1
식당,81001,M,49,11,9,토,쇼핑,0
식당,81001,F,37,6,21,목,문화시설,1
식당,81001,F,17,5,13,금,문화시설,1
식당,81001,M,17,11,12,화,식당,1
식당,80615,M,20,2,23,화,식당,1
식당,81001,M,57,10,18,월,기타문화공간,1
식당,81017,M,29,6,11,목,관광지,0
식당,81001,F,33,2,20,토,레포츠,0
식당,81001,M,58,7,2,토,문화시설,0
식당,81001,F,43,1,19,수,문화시설,1
식당,81001,M,37,5,19,목,레포츠,1
식당,81017,F,23,11,13,화,식당,1
식당,81101,M,34,4,15,목,식당,1
식당,81001,F,14,2,10,화,기타문화공간,1
식당,81001,F,43,3,15,금,관광지,1
식당,81001,F,58,9,1,토,기타문화공간,1
식당,81001,F,27,10,1,일,식당,1
식당,80615,M,37,9,15,화,식당,0
식당,81001,M,32,3,8,토,쇼핑,1
식당,81001,F,26,11,8,화,식당,0
식당,81001,F,24,8,14,금,식당,0
식당,81001,F,19,4,20,토,문화시설,0
식당,81001,F,52,4,19,월,식당,1
식당,81011,M,28,8,11,목,기타문화공간,1
식당,81001,M,18,12,15,토,기타문화공간,1
식당,81001,F,46,8,21,화,레포츠,0
식당,81001,F,23,7,24,토,문화시설,1
식당,81001,F,33,3,23,토,쇼핑,1
식당,81001,M,40,6,16,금,기타문화공간,1
식당,81001,M,40,7,5,화,식당,1
식당,81001,M,38,12,16,일,식당,0
식당,80615,F,54,3,11,화,쇼핑,1
식당,81101,F,26,3,9,일,관광지,1
식당,81005,F,34,4,18,토,기타문화공간,1
식당,81011,M,46,2,14,토,식당,1
식당,81008,F,56,6,17,월,식당,1
식당,80617,F,14,4,22,일,기타문화공간,0
식당,81001,M,58,5,5,화,기타문화공간,1
식당,81001,M,40,7,9,수,식당,0
식당,81001,F,34,4,19,토,레포츠,1
식당,81102,M,41,11,13,일,쇼핑,1
식당,81001,M,31,2,6,금,문화시설,0
식당,80615,M,33,10,2,토,관광지,0
식당,81001,M,57,5,11,월,문화시설,0
식당,81101,M,48,10,15,금,쇼핑,1
식당,81101,M,20,7,20,일,레포츠,1
식당,81001,F,44,10,24,월,관광지,1
식당,80607,M,49,7,9,수,기타문화공간,0
식당,81001,M,16,7,3,화,문화시설,0
식당,81001,M,54,3,11,목,레포츠,1
식당,81001,F,22,9,7,월,쇼핑,1
식당,81001,F,40,5,2,일,식당,0
식당,80615,F,20,11,1,수,문화시설,0
식당,81001,M,55,6,15,금,기타문화공간,0
식당,81001,M,14,7,12,금,관광지,1
식당,81201,F,20,6,13,목,식당,1
식당,81008,F,20,9,24,일,쇼핑,1
식당,81001,M,47,12,4,화,문화시설,0
식당,81001,F,33,2,22,수,레포츠,1
식당,81001,F,44,2,21,토,식당,0
식당,80615,M,53,11,8,월,식당,0
식당,81001,M,53,3,13,화,식당,1
식당,81001,M,57,8,13,월,식당,1
식당,81001,M,42,11,15,일,쇼핑,1
식당,81001,M,42,2,22,월,쇼핑,0
식당,80615,F,50,7,7,토,문화시설,0
식당,80615,F,36,11,8,토,문화시설,1
식당,81001,F,34,4,16,금,식당,0
식당,81001,M,14,9,19,월,기타문화공간,1
식당,80615,F,43,5,3,월,문화시설,0
식당,80615,M,44,7,18,화,식당,1
식당,81001,M,23,10,4,일,관광지,0
식당,81001,M,48,7,21,화,기타문화공간,1
식당,81001,F,44,4,23,수,문화시설,0
식당,81001,F,35,4,7,토,쇼핑,1
식당,81001,F,53,5,1,월,식당,0
식당,81001,M,20,9,18,월,문화시설,1
식당,81001,F,37,8,15,토,기타문화공간,1
식당,81001,M,28,11,8,목,레포츠,1
식당,81017,M,14,1,11,금,레포츠,0
식당,81001,M,17,11,17,금,문화시설,0
식당,81101,F,54,3,16,금,문화시설,0
식당,81001,F,48,9,23,목,기타문화공간,0
식당,80615,F,46,1,20,수,기타문화공간,1
식당,81001,F,36,3,14,금,레포츠,1
식당,81001,F,24,11,18,목,기타문화공간,1
식당,81017,F,57,7,19,월,관광지,1
식당,81011,M,55,11,22,금,문화시설,0
식당,81001,F,45,10,22,금,기타문화공간,0
식당,81001,F,20,1,3,일,기타문화공간,1
식당,81001,M,20,9,2,수,쇼핑,0
식당,81001,F,24,5,22,수,기타문화공간,0
식당,81001,F,56,9,21,금,레포츠,1
식당,81001,M,17,12,14,월,쇼핑,0
식당,81001,M,47,9,1,일,문화시설,0
식당,81017,F,24,12,19,금,문화시설,1
식당,81001,F,25,8,9,목,문화시설,1
식당,81001,M,27,10,10,목,기타문화공간,0
식당,81001,M,26,10,19,일,관광지,1
식당,81001,M,31,8,11,수,관광지,0
식당,81017,F,49,11,16,월,쇼핑,1
식당,81017,M,45,10,9,일,문화시설,0
식당,81010,M,22,10,22,화,기타문화공간,1
식당,81001,M,14,10,23,수,관광지,1
식당,81001,M,34,7,19,일,문화시설,1
식당,81001,F,34,1,7,화,쇼핑,1
식당,81001,M,24,2,10,수,관광지,0
식당,81001,F,33,1,8,일,레포츠,0
식당,81017,F,26,6,24,목,기타문화공간,1
식당,81001,M,23,10,13,금,문화시설,1
식당,81001,M,21,8,15,월,기타문화공간,1
식당,81001,M,49,11,2,목,레포츠,1
식당,81001,M,46,5,7,토,쇼핑,0
